mapping,random_seed,platform.processor_1.type,passed,type,design_centering.perturbation.perturbation_type,threshold,trace,platform,kpn,representation,log_level,platform.name,platform.processor_0.type
"[76, 80, 28, 63, 34, 51, 34, 2, 58, 15]",9,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 52, 27, 65, 19, 5, 75, 53, 2, 64]",9,ARM_CORTEX_A15,60.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[53, 60, 23, 54, 37, 43, 40, 15, 49, 44]",9,ARM_CORTEX_A15,90.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[14, 28, 83, 13, 18, 69, 6, 6, 10, 12]",9,ARM_CORTEX_A15,100.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[48, 56, 22, 40, 10, 12, 7, 8, 29, 0]",9,ARM_CORTEX_A15,70.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[73, 3, 0, 16, 83, 59, 57, 25, 56, 72]",9,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 25, 2, 24, 0, 6, 82, 9, 26, 66]",9,ARM_CORTEX_A15,30.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[75, 32, 47, 26, 20, 3, 19, 78, 16, 69]",9,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[25, 36, 1, 40, 49, 79, 20, 75, 84, 55]",9,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[40, 15, 72, 21, 43, 81, 73, 8, 35, 49]",2,ARM_CORTEX_A15,90.0,center,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[7, 78, 52, 71, 31, 50, 58, 60, 27, 25]",2,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[83, 75, 37, 31, 8, 76, 29, 0, 64, 20]",2,ARM_CORTEX_A15,50.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[77, 83, 41, 6, 13, 55, 39, 6, 12, 61]",2,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 44, 29, 57, 52, 73, 82, 1, 5, 57]",2,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[38, 6, 76, 25, 81, 59, 20, 66, 53, 33]",2,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 6, 43, 64, 13, 22, 38, 18, 50, 13]",2,ARM_CORTEX_A15,10.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[46, 51, 0, 26, 41, 38, 76, 35, 27, 6]",2,ARM_CORTEX_A15,100.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 73, 9, 77, 78, 26, 1, 40, 68, 56]",2,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[58, 0, 81, 34, 2, 14, 73, 48, 59, 17]",2,ARM_CORTEX_A15,0.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[31, 23, 72, 60, 54, 28, 50, 38, 61, 18]",2,ARM_CORTEX_A15,50.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[76, 84, 36, 5, 80, 73, 68, 48, 68, 49]",8,ARM_CORTEX_A15,100.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[17, 20, 13, 57, 35, 9, 52, 53, 64, 52]",8,ARM_CORTEX_A15,80.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[76, 18, 7, 65, 20, 20, 2, 78, 18, 14]",8,ARM_CORTEX_A15,20.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[14, 70, 6, 34, 39, 29, 9, 39, 55, 63]",8,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[58, 43, 1, 59, 67, 0, 6, 71, 71, 73]",8,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[64, 56, 42, 39, 13, 79, 1, 5, 8, 36]",8,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 1, 53, 33, 7, 29, 21, 24, 73, 33]",8,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 31, 36, 70, 80, 23, 70, 23, 72, 51]",8,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 1, 59, 29, 75, 38, 34, 9, 24, 82]",8,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[37, 80, 4, 77, 63, 26, 71, 62, 57, 9]",8,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[46, 16, 42, 14, 81, 9, 56, 77, 66, 16]",8,ARM_CORTEX_A15,10.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[61, 53, 73, 19, 83, 26, 60, 0, 20, 65]",8,ARM_CORTEX_A15,60.0,center,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[81, 42, 84, 42, 28, 2, 69, 77, 19, 68]",8,ARM_CORTEX_A15,20.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[28, 4, 42, 34, 80, 60, 29, 67, 71, 34]",8,ARM_CORTEX_A15,0.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[41, 83, 44, 36, 50, 6, 21, 9, 62, 65]",8,ARM_CORTEX_A15,60.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[58, 66, 5, 57, 37, 12, 69, 53, 43, 33]",8,ARM_CORTEX_A15,60.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[20, 82, 28, 83, 42, 83, 57, 17, 0, 5]",8,ARM_CORTEX_A15,50.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[63, 1, 38, 67, 75, 71, 68, 10, 77, 2]",8,ARM_CORTEX_A15,70.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[22, 77, 21, 80, 20, 36, 6, 13, 45, 6]",8,ARM_CORTEX_A15,90.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[30, 12, 47, 81, 13, 75, 6, 39, 3, 28]",8,ARM_CORTEX_A15,90.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[58, 51, 63, 69, 57, 16, 73, 79, 0, 48]",8,ARM_CORTEX_A15,60.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[12, 34, 42, 15, 48, 14, 43, 23, 4, 45]",8,ARM_CORTEX_A15,50.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[54, 57, 22, 64, 22, 52, 61, 39, 34, 2]",9,ARM_CORTEX_A15,100.0,center,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 25, 2, 24, 0, 6, 82, 9, 26, 66]",9,ARM_CORTEX_A15,60.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 52, 27, 65, 19, 5, 75, 53, 2, 64]",9,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[7, 7, 25, 28, 30, 21, 64, 2, 29, 23]",9,ARM_CORTEX_A15,70.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[14, 28, 83, 13, 18, 69, 6, 6, 10, 12]",9,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[73, 3, 0, 16, 83, 59, 57, 25, 56, 72]",9,ARM_CORTEX_A15,90.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[75, 32, 47, 26, 20, 3, 19, 78, 16, 69]",9,ARM_CORTEX_A15,90.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[53, 60, 23, 54, 37, 43, 40, 15, 49, 44]",9,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[25, 36, 1, 40, 49, 79, 20, 75, 84, 55]",9,ARM_CORTEX_A15,90.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[76, 80, 28, 63, 34, 51, 34, 2, 58, 15]",9,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[48, 56, 22, 40, 10, 12, 7, 8, 29, 0]",9,ARM_CORTEX_A15,80.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[27, 26, 78, 15, 25, 37, 14, 38, 27, 6]",3,ARM_CORTEX_A15,30.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[33, 42, 33, 25, 65, 12, 84, 38, 33, 51]",3,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[28, 68, 63, 77, 26, 0, 29, 49, 39, 25]",3,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[17, 60, 8, 59, 81, 33, 70, 38, 42, 28]",3,ARM_CORTEX_A15,80.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[35, 8, 57, 70, 2, 4, 11, 27, 52, 23]",3,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[52, 18, 30, 26, 21, 81, 52, 40, 66, 81]",3,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[63, 18, 40, 50, 58, 3, 60, 71, 2, 19]",3,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[60, 31, 2, 32, 36, 61, 73, 79, 54, 80]",3,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[16, 28, 41, 73, 50, 70, 62, 57, 70, 66]",3,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[39, 3, 41, 4, 12, 24, 73, 29, 25, 68]",3,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[82, 5, 45, 1, 32, 65, 14, 62, 6, 80]",3,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[23, 3, 56, 72, 2, 22, 19, 73, 40, 11]",3,ARM_CORTEX_A15,90.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[2, 49, 51, 70, 46, 29, 44, 64, 5, 52]",3,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[27, 44, 9, 82, 66, 44, 30, 10, 41, 38]",3,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[54, 45, 4, 30, 55, 77, 39, 63, 43, 0]",3,ARM_CORTEX_A15,90.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[25, 6, 74, 29, 28, 77, 24, 79, 14, 10]",3,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[40, 17, 45, 35, 36, 40, 4, 29, 78, 37]",3,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[3, 14, 76, 35, 62, 34, 80, 11, 11, 21]",3,ARM_CORTEX_A15,90.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[59, 35, 4, 25, 13, 52, 26, 36, 20, 5]",3,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[23, 51, 26, 18, 24, 2, 51, 17, 21, 67]",3,ARM_CORTEX_A15,80.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[20, 68, 41, 17, 4, 26, 55, 40, 52, 29]",3,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[61, 40, 50, 16, 52, 29, 67, 80, 8, 34]",3,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[38, 38, 19, 49, 65, 25, 75, 44, 3, 38]",2,ARM_CORTEX_A15,30.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[31, 24, 84, 0, 21, 0, 83, 63, 21, 67]",2,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[75, 70, 74, 50, 20, 68, 60, 16, 0, 57]",2,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[61, 11, 39, 78, 24, 19, 57, 52, 17, 63]",2,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[10, 58, 80, 8, 1, 69, 34, 22, 68, 80]",2,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[78, 0, 15, 58, 52, 1, 21, 10, 40, 79]",2,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[49, 6, 10, 48, 39, 40, 42, 36, 50, 70]",2,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[43, 56, 79, 61, 76, 60, 57, 13, 48, 55]",2,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[36, 28, 41, 66, 31, 13, 17, 71, 75, 20]",2,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[68, 23, 79, 74, 10, 51, 29, 62, 6, 66]",2,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[19, 33, 23, 20, 67, 20, 61, 26, 20, 50]",2,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[5, 62, 1, 12, 23, 20, 36, 35, 76, 76]",3,ARM_CORTEX_A15,0.0,center,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[9, 60, 71, 2, 63, 70, 67, 8, 16, 3]",3,ARM_CORTEX_A15,30.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[50, 16, 9, 13, 73, 19, 29, 61, 14, 53]",3,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[66, 83, 60, 69, 3, 3, 49, 42, 39, 81]",3,ARM_CORTEX_A15,40.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[29, 41, 63, 54, 60, 40, 66, 4, 37, 75]",3,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[57, 82, 3, 64, 62, 78, 7, 66, 35, 6]",3,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[48, 63, 53, 43, 8, 50, 13, 63, 7, 83]",3,ARM_CORTEX_A15,60.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[13, 33, 70, 38, 42, 17, 78, 40, 9, 2]",3,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[80, 79, 59, 34, 12, 5, 69, 59, 20, 56]",3,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[76, 33, 76, 51, 30, 65, 6, 7, 26, 33]",3,ARM_CORTEX_A15,20.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[3, 70, 16, 58, 62, 63, 82, 35, 60, 69]",3,ARM_CORTEX_A15,20.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[17, 70, 7, 80, 22, 36, 18, 40, 1, 72]",4,ARM_CORTEX_A15,20.0,center,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[58, 40, 37, 76, 49, 44, 30, 65, 55, 27]",4,ARM_CORTEX_A15,40.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[53, 50, 16, 60, 8, 69, 55, 65, 67, 55]",4,ARM_CORTEX_A15,20.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[61, 11, 58, 60, 73, 38, 51, 36, 57, 30]",4,ARM_CORTEX_A15,10.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[7, 40, 17, 71, 56, 71, 67, 19, 57, 10]",4,ARM_CORTEX_A15,30.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[45, 63, 47, 55, 12, 40, 63, 31, 36, 0]",4,ARM_CORTEX_A15,40.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[48, 59, 82, 41, 19, 6, 8, 71, 76, 2]",4,ARM_CORTEX_A15,40.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[59, 6, 22, 40, 4, 53, 54, 21, 75, 75]",4,ARM_CORTEX_A15,30.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[61, 75, 43, 1, 28, 16, 45, 13, 1, 46]",4,ARM_CORTEX_A15,30.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[61, 82, 34, 5, 57, 33, 66, 82, 71, 8]",4,ARM_CORTEX_A15,20.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[51, 54, 28, 24, 23, 7, 8, 40, 28, 36]",4,ARM_CORTEX_A15,10.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[61, 60, 74, 52, 63, 13, 19, 54, 3, 56]",9,ARM_CORTEX_A15,30.0,center,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[7, 7, 25, 28, 30, 21, 64, 2, 29, 23]",9,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[73, 3, 0, 16, 83, 59, 57, 25, 56, 72]",9,ARM_CORTEX_A15,50.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[76, 80, 28, 63, 34, 51, 34, 2, 58, 15]",9,ARM_CORTEX_A15,60.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[48, 56, 22, 40, 10, 12, 7, 8, 29, 0]",9,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[14, 28, 83, 13, 18, 69, 6, 6, 10, 12]",9,ARM_CORTEX_A15,90.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 52, 27, 65, 19, 5, 75, 53, 2, 64]",9,ARM_CORTEX_A15,30.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[75, 32, 47, 26, 20, 3, 19, 78, 16, 69]",9,ARM_CORTEX_A15,70.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 25, 2, 24, 0, 6, 82, 9, 26, 66]",9,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[25, 36, 1, 40, 49, 79, 20, 75, 84, 55]",9,ARM_CORTEX_A15,10.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[53, 60, 23, 54, 37, 43, 40, 15, 49, 44]",9,ARM_CORTEX_A15,60.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[77, 62, 17, 74, 9, 61, 27, 30, 80, 7]",5,ARM_CORTEX_A15,60.0,center,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 2, 17, 7, 27, 64, 7, 49, 71, 30]",5,ARM_CORTEX_A15,60.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[18, 73, 45, 27, 25, 66, 46, 84, 63, 26]",5,ARM_CORTEX_A15,100.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[72, 48, 26, 41, 47, 27, 34, 9, 28, 50]",5,ARM_CORTEX_A15,70.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[28, 43, 37, 61, 43, 37, 73, 52, 66, 0]",5,ARM_CORTEX_A15,10.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 15, 45, 78, 67, 46, 45, 74, 34, 69]",5,ARM_CORTEX_A15,0.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
