"","X","platform","representation.target_distortion","representation.extra_dimensions","representation","rel_distance","rel_runtime"
"39237",39237,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119824063033735,1.35729396887804
"39238",39238,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.11982397627921,1.11259863157003
"39239",39239,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.1694621415336,1.22802307874944
"39240",39240,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169478855825105,1.09172488879888
"39241",39241,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.11983600614555,1.00056068268012
"39242",39242,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207572700617661,1.38077949719326
"39243",39243,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169483675488723,1.03765619745908
"39244",39244,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.23967721954424,1.28816119093584
"39245",39245,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207566714488117,1.31740507930952
"39246",39246,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000272657837780146,1
"39247",39247,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169464795494064,1.30536079555024
"39248",39248,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169475802891022,1
"39249",39249,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207573373888477,1.38405176592284
"39250",39250,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239680051183449,1.48442974775354
"39251",39251,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000286735272753882,1
"39252",39252,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207550910706913,1.01348678618245
"39253",39253,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239695655318718,1.07419157365046
"39254",39254,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169482977568122,1.05015514877506
"39255",39255,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.2396702033645,1.45003269830054
"39256",39256,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207576280550625,1.87100483529272
"39257",39257,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169481399842585,1.13252152873678
"39258",39258,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119846189413566,1.18319605546194
"39259",39259,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239702539951992,1.26127094309765
"39260",39260,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.16949300431588,1.03752855348715
"39261",39261,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169498925105338,1.18319605546194
"39262",39262,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000332477204814147,1.05024736899487
"39263",39263,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119867227812303,1.01155654909901
"39264",39264,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169477089479966,1.42431761384647
"39265",39265,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169470341353877,1.50249646064732
"39266",39266,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169472627321137,1.05489960858023
"39267",39267,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.317072157121783,1.05549181948545
"39268",39268,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119823991923784,1
"39269",39269,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.11985864560065,1.34026184120991
"39270",39270,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169441566175831,1.09173334765424
"39271",39271,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119835606844537,1.01269800477344
"39272",39272,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119855487794399,1.40050033573118
"39273",39273,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239684890785633,1.66045139983614
"39274",39274,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169496446488019,1.35729396887804
"39275",39275,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169482106269597,1.10560703405482
"39276",39276,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.00028985181014283,1
"39277",39277,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119845230928383,1.45928920930821
"39278",39278,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169485281660131,1.64994622074297
"39279",39279,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119840670584271,1.0376090463053
"39280",39280,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207578977517164,1.69124825494792
"39281",39281,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119837779508522,1.09172488879888
"39282",39282,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119819455421414,1.05079201909361
"39283",39283,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207566013341577,1.10426912277253
"39284",39284,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169477197601031,1.03761636158126
"39285",39285,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207552563306605,1.2412908657271
"39286",39286,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169458530301561,1.33361278794355
"39287",39287,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169481100718,1.36963500128387
"39288",39288,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207563125294668,1.78980463501929
"39289",39289,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000371797786092261,1.29475674354862
"39290",39290,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119842413919305,1.47620108537225
"39291",39291,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119840572684834,1.05391095444566
"39292",39292,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169465517235931,1.38372725105977
"39293",39293,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207556640759957,1.73945697889689
"39294",39294,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207555692563163,1.01793971322797
"39295",39295,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169469645384853,1.0260966146597
"39296",39296,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239669847410286,1.03387944741427
"39297",39297,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119853474705437,1.03618040520363
"39298",39298,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207598048573566,1.08540275724307
"39299",39299,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207573420867559,1.42431761384647
"39300",39300,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119799349935781,1.01208422270316
"39301",39301,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169470272007834,1.20670415873906
"39302",39302,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169506471847904,1.05360398054161
"39303",39303,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239686674818128,1.12039726304401
"39304",39304,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207559568440766,1.43139697005338
"39305",39305,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000308777559338917,1
"39306",39306,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169468982211817,1.45814325872748
"39307",39307,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207562892084007,1.38098041640333
"39308",39308,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207573531474122,1.05564227377133
"39309",39309,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239694266130202,1.40518993858496
"39310",39310,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000343476116632955,1
"39311",39311,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207571101282188,1.01269800477344
"39312",39312,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207576838440261,1.53529434368944
"39313",39313,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207570888865578,1.55812895039251
"39314",39314,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119831783647251,1.56970206583684
"39315",39315,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.20759320812968,1.3336193102598
"39316",39316,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169469926184187,1.47601704517866
"39317",39317,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119831796516599,1.42842660754338
"39318",39318,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.00032804612889275,1
"39319",39319,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119855275759108,1.47680892662983
"39320",39320,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.267970033651128,1.37620723904194
"39321",39321,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239682323847743,1.43073751477707
"39322",39322,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207567509176238,1.06980749333987
"39323",39323,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169496054364675,1.35200465798072
"39324",39324,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239685860217085,1.3634661969164
"39325",39325,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000321810929633076,1.12161062584092
"39326",39326,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119813972199975,1.05015514877506
"39327",39327,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239674638220628,1.31688114525103
"39328",39328,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.16948076061115,1.55644057243105
"39329",39329,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.267973040937593,1.45512290486197
"39330",39330,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169488726559227,1.38366134678704
"39331",39331,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239680794165106,1.7819560763412
"39332",39332,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119832824332544,1.43073751477707
"39333",39333,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169480882437097,1.63397058135861
"39334",39334,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239702141427784,1.16625203516786
"39335",39335,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207570042554906,1.03553310509996
"39336",39336,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119848526874079,1.04022648040512
"39337",39337,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169462240779686,1.04031444469296
"39338",39338,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119845807296027,1.00000975584075
"39339",39339,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169475686826145,1.11274507800346
"39340",39340,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119855469726593,1.05015514877506
"39341",39341,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169463053671161,1.33361278794355
"39342",39342,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169468452779139,1.05267065496994
"39343",39343,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169480567845275,1.1057754359349
"39344",39344,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.267964459116427,1.43816430847651
"39345",39345,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207566685679268,1.47579835262459
"39346",39346,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119860396304873,1.05015514877506
"39347",39347,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000276448491466984,1.01208422270316
"39348",39348,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207568326929474,1.10024401846958
"39349",39349,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169463487709855,1.09192424221351
"39350",39350,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239663387819032,1.27218723618074
"39351",39351,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207573200156425,1.02399934192639
"39352",39352,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119847393884936,1.38098041640333
"39353",39353,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.0003583437080137,1.10790244377662
"39354",39354,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239683041533014,1.28283265326305
"39355",39355,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169476015175168,1.05392130028942
"39356",39356,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.267953415953199,1.17757283929129
"39357",39357,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169462635232143,1.02654925227146
"39358",39358,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.11983989381562,1.17198375559947
"39359",39359,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169511296116657,1
"39360",39360,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207565907487144,1.41018522741847
"39361",39361,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119833510629783,1.03487537648162
"39362",39362,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.293552632939696,1.60073602361894
"39363",39363,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119856833980653,1.05006734068094
"39364",39364,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000321288415623002,1.05015514877506
"39365",39365,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239678026626336,1.60302078549238
"39366",39366,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239675172145211,1.44150834075145
"39367",39367,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239688129949983,1.79986052879409
"39368",39368,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.20757106812436,1.58795895235773
"39369",39369,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169487843172373,1.01731330027686
"39370",39370,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207581977328827,1.01777035606373
"39371",39371,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000356720201250312,1.2074976936641
"39372",39372,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207580267910731,1.33361278794355
"39373",39373,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119846112271929,1.01700626376705
"39374",39374,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169480780855806,1.05015514877506
"39375",39375,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119852249885405,1.05010676243067
"39376",39376,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169491618395462,1.16594944675797
"39377",39377,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119844373115219,1.29729667117199
"39378",39378,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.00028530464899519,1.13770273702074
"39379",39379,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169487503744413,1.01208422270316
"39380",39380,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207573269318083,1.40531459027366
"39381",39381,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119841855574858,1.0169963421127
"39382",39382,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119855488518423,1.01269800477344
"39383",39383,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207571097031911,1.40569808860543
"39384",39384,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207554325601389,1.40532903742724
"39385",39385,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169499783218793,1.25799492234223
"39386",39386,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169497114181055,1.13779883995144
"39387",39387,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169473545948768,1
"39388",39388,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169495115020482,1.05392123623309
"39389",39389,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207534480626463,1.09182556750292
"39390",39390,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239671675600569,1.28283265326305
"39391",39391,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169478219017517,1
"39392",39392,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207584920490921,1.05015514877506
"39393",39393,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000221717030140638,1.47601704517866
"39394",39394,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119831619075954,1.03770748069739
"39395",39395,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119833064819852,1.45024369464348
"39396",39396,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169497109562718,1.1514509902649
"39397",39397,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119840516213229,1
"39398",39398,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169474208401666,1.07181472730083
"39399",39399,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119852653594663,1.05015514877506
"39400",39400,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000283491625030474,1.13770269584301
"39401",39401,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119863609852598,1.01217074769794
"39402",39402,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119842824902739,1.05015514877506
"39403",39403,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.23967907172895,1.50089127244058
"39404",39404,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239650351637987,1.12039726304401
"39405",39405,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207553148839218,1.01791989699231
"39406",39406,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.23968007449846,1.38098041640333
"39407",39407,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169486935892313,1.45003269830054
"39408",39408,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239667108819067,1.33519509183861
"39409",39409,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207565346135857,1.03962359315381
"39410",39410,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119828596015306,1.05015514877506
"39411",39411,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.293548243503353,1.0974172858936
"39412",39412,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169488567475976,1.06349002386705
"39413",39413,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239674602546387,1.01473950224521
"39414",39414,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169488361085871,1.47601704517866
"39415",39415,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169485420341191,1.30974726214565
"39416",39416,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.267950388123136,1.0349234945714
"39417",39417,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169472908764151,1
"39418",39418,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207567251516327,1.25730353053804
"39419",39419,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169473048969338,1.50244144132204
"39420",39420,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000354862605509119,1
"39421",39421,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.20757839453204,1.08339191399695
"39422",39422,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119834256864973,1.4272262197593
"39423",39423,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239685471869403,1.05488856774801
"39424",39424,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207594468994103,1.51200378560798
"39425",39425,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169458713061406,1.52702837428719
"39426",39426,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207574910331163,1.33362579845753
"39427",39427,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207575185529008,1.31262480265173
"39428",39428,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000262149062665677,1.05015514877506
"39429",39429,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207563285925937,1.43073751477707
"39430",39430,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169496301854005,1.53529434368944
"39431",39431,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207554666667308,1.32820339004625
"39432",39432,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207558959099791,1.53529434368944
"39433",39433,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119842172746762,1.07429870002503
"39434",39434,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207585817825135,1.50649629692402
"39435",39435,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.20757109230651,1.01273737770036
"39436",39436,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119836589330389,1.43073751477707
"39437",39437,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169469964489099,2.1865809163752
"39438",39438,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.293549537540153,1.0341372360411
"39439",39439,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207592054799001,1.4699271404666
"39440",39440,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239705151479593,1.45516086316332
"39441",39441,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207561817930723,1.16013684303841
"39442",39442,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119863387484547,1.14442458054503
"39443",39443,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239681565439188,1.42353425796852
"39444",39444,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239688145653779,1.50649629692402
"39445",39445,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000287825306785782,1.23230739711066
"39446",39446,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239677343835611,1.4323558440697
"39447",39447,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239666901232214,1.01337747367159
"39448",39448,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.267988699092507,1.40510661381688
"39449",39449,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169473868548667,1.07859847757033
"39450",39450,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.119842465671251,1.28122420243056
"39451",39451,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207581007661429,1.33388560060377
"39452",39452,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.16949354562973,1.02102783668182
"39453",39453,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169496305224434,1.53529434368944
"39454",39454,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000307363761215645,1.05412073828328
"39455",39455,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.293545469377189,1.4091117988762
"39456",39456,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.16945913664126,1.00566730241803
"39457",39457,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.000235113849044176,1.15154843984022
"39458",39458,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207602110388796,1.01217074769794
"39459",39459,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.239678449205375,1.45003269830054
"39460",39460,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.23968667411726,2.1286888970402
"39461",39461,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.169490980855754,1.07282828097598
"39462",39462,"mppa_coolidge",2,TRUE,"SymmetryEmbedding",0.207563379947795,1.4272262197593
