mapping,log_level,passed,threshold,type,kpn,platform.processor_0.type,random_seed,platform,platform.name,representation,trace,design_centering.perturbation.perturbation_type,platform.processor_1.type
"[80, 34, 49, 17, 61, 60, 50, 80, 77, 83, 34, 1]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[30, 67, 51, 5, 36, 70, 77, 58, 59, 73, 48, 15]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[54, 80, 65, 17, 56, 44, 4, 71, 57, 50, 11, 66]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[56, 29, 55, 45, 70, 5, 60, 25, 46, 65, 16, 67]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[11, 59, 71, 34, 36, 37, 2, 22, 31, 51, 23, 21]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[80, 22, 23, 82, 47, 37, 78, 16, 66, 25, 14, 14]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[10, 71, 84, 79, 80, 62, 24, 2, 76, 78, 58, 27]",ERROR,40.0,50227ms,center,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[19, 45, 78, 22, 8, 32, 1, 83, 45, 55, 39, 25]",ERROR,0.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[28, 16, 48, 22, 14, 18, 10, 62, 35, 66, 74, 30]",ERROR,0.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[81, 47, 14, 15, 54, 46, 53, 80, 70, 38, 22, 18]",ERROR,100.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[23, 25, 31, 32, 45, 72, 9, 78, 72, 8, 71, 79]",ERROR,0.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[70, 69, 47, 78, 32, 22, 36, 44, 54, 70, 36, 81]",ERROR,0.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[12, 66, 13, 42, 14, 29, 27, 21, 81, 15, 43, 59]",ERROR,0.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[10, 67, 24, 72, 23, 1, 27, 25, 81, 71, 76, 81]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[69, 9, 81, 4, 36, 15, 20, 74, 26, 78, 60, 84]",ERROR,90.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[65, 75, 14, 64, 54, 24, 35, 44, 10, 55, 28, 39]",ERROR,0.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[37, 60, 26, 38, 83, 76, 28, 35, 10, 17, 29, 65]",ERROR,0.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[3, 60, 17, 73, 68, 18, 31, 3, 73, 70, 60, 65]",ERROR,60.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[73, 16, 14, 14, 11, 3, 3, 4, 73, 4, 13, 51]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[42, 57, 6, 17, 49, 26, 57, 38, 9, 42, 76, 72]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[78, 45, 79, 50, 80, 9, 17, 74, 71, 56, 55, 15]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[37, 13, 80, 70, 56, 31, 30, 24, 50, 42, 47, 79]",ERROR,50.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[66, 74, 77, 43, 17, 42, 25, 5, 18, 15, 2, 32]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[45, 27, 41, 63, 66, 14, 18, 75, 59, 84, 32, 0]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[8, 37, 44, 13, 21, 57, 21, 24, 75, 59, 81, 5]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[49, 29, 47, 61, 74, 39, 38, 83, 17, 76, 69, 66]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[63, 3, 74, 80, 58, 83, 26, 31, 8, 23, 24, 78]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[12, 79, 20, 10, 60, 31, 42, 19, 26, 53, 14, 60]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[20, 6, 41, 25, 28, 61, 84, 84, 19, 62, 16, 77]",ERROR,90.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[49, 58, 16, 53, 38, 57, 6, 3, 36, 20, 46, 29]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[81, 47, 60, 43, 41, 73, 70, 31, 53, 6, 71, 4]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[53, 68, 46, 67, 79, 35, 32, 70, 76, 47, 81, 37]",ERROR,50.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[23, 10, 47, 76, 17, 24, 82, 42, 34, 70, 35, 65]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[83, 74, 61, 13, 76, 44, 78, 68, 7, 41, 35, 34]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[76, 28, 53, 15, 65, 28, 3, 57, 52, 5, 68, 9]",ERROR,60.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[76, 54, 40, 75, 40, 71, 26, 57, 9, 83, 34, 72]",ERROR,50.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[57, 27, 23, 53, 58, 26, 40, 6, 84, 6, 5, 36]",ERROR,60.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[71, 6, 1, 10, 74, 43, 7, 39, 49, 46, 79, 9]",ERROR,60.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[1, 4, 4, 6, 68, 72, 69, 14, 61, 68, 56, 22]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[29, 63, 14, 9, 0, 5, 3, 48, 82, 72, 56, 54]",ERROR,30.0,50227ms,center,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[12, 43, 27, 73, 11, 11, 67, 5, 0, 50, 11, 7]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[73, 46, 50, 15, 24, 84, 78, 67, 81, 21, 9, 21]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[25, 54, 1, 66, 11, 80, 70, 25, 25, 77, 8, 0]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[40, 75, 26, 37, 84, 12, 81, 71, 20, 61, 56, 79]",ERROR,60.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[63, 73, 7, 6, 47, 56, 73, 55, 24, 49, 16, 60]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[2, 57, 32, 43, 78, 33, 73, 52, 33, 3, 63, 34]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[56, 23, 15, 55, 35, 42, 33, 80, 66, 42, 17, 54]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[25, 28, 65, 1, 44, 51, 84, 56, 8, 7, 32, 57]",ERROR,0.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[78, 26, 74, 46, 58, 33, 84, 21, 59, 62, 76, 62]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[57, 29, 64, 51, 36, 32, 25, 44, 9, 59, 82, 7]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[10, 71, 84, 79, 80, 62, 24, 2, 76, 78, 58, 27]",ERROR,40.0,50227ms,center,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[69, 9, 81, 4, 36, 15, 20, 74, 26, 78, 60, 84]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[23, 25, 31, 32, 45, 72, 9, 78, 72, 8, 71, 79]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[28, 16, 48, 22, 14, 18, 10, 62, 35, 66, 74, 30]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[81, 47, 14, 15, 54, 46, 53, 80, 70, 38, 22, 18]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[70, 69, 47, 78, 32, 22, 36, 44, 54, 70, 36, 81]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[19, 45, 78, 22, 8, 32, 1, 83, 45, 55, 39, 25]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[12, 66, 13, 42, 14, 29, 27, 21, 81, 15, 43, 59]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[37, 60, 26, 38, 83, 76, 28, 35, 10, 17, 29, 65]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[10, 67, 24, 72, 23, 1, 27, 25, 81, 71, 76, 81]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[65, 75, 14, 64, 54, 24, 35, 44, 10, 55, 28, 39]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[71, 65, 59, 44, 82, 23, 69, 47, 65, 15, 15, 18]",ERROR,50.0,52987ms,center,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[76, 28, 53, 15, 65, 28, 3, 57, 52, 5, 68, 9]",ERROR,30.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[81, 47, 60, 43, 41, 73, 70, 31, 53, 6, 71, 4]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[1, 4, 4, 6, 68, 72, 69, 14, 61, 68, 56, 22]",ERROR,20.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[23, 10, 47, 76, 17, 24, 82, 42, 34, 70, 35, 65]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[53, 68, 46, 67, 79, 35, 32, 70, 76, 47, 81, 37]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[83, 74, 61, 13, 76, 44, 78, 68, 7, 41, 35, 34]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[57, 27, 23, 53, 58, 26, 40, 6, 84, 6, 5, 36]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[76, 54, 40, 75, 40, 71, 26, 57, 9, 83, 34, 72]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[49, 58, 16, 53, 38, 57, 6, 3, 36, 20, 46, 29]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[71, 6, 1, 10, 74, 43, 7, 39, 49, 46, 79, 9]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[5, 65, 74, 7, 54, 23, 12, 46, 71, 5, 8, 3]",ERROR,10.0,50227ms,center,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[76, 54, 40, 75, 40, 71, 26, 57, 9, 83, 34, 72]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[57, 27, 23, 53, 58, 26, 40, 6, 84, 6, 5, 36]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[76, 28, 53, 15, 65, 28, 3, 57, 52, 5, 68, 9]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[49, 58, 16, 53, 38, 57, 6, 3, 36, 20, 46, 29]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[1, 4, 4, 6, 68, 72, 69, 14, 61, 68, 56, 22]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[81, 47, 60, 43, 41, 73, 70, 31, 53, 6, 71, 4]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[71, 6, 1, 10, 74, 43, 7, 39, 49, 46, 79, 9]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[23, 10, 47, 76, 17, 24, 82, 42, 34, 70, 35, 65]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[83, 74, 61, 13, 76, 44, 78, 68, 7, 41, 35, 34]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[53, 68, 46, 67, 79, 35, 32, 70, 76, 47, 81, 37]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[13, 17, 84, 60, 68, 82, 38, 4, 36, 36, 18, 38]",ERROR,90.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[78, 62, 4, 47, 48, 39, 46, 14, 32, 41, 73, 15]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[62, 33, 51, 63, 38, 8, 62, 6, 76, 9, 51, 9]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[17, 65, 33, 37, 40, 70, 48, 84, 69, 40, 53, 83]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[48, 59, 72, 15, 33, 58, 25, 8, 28, 28, 50, 72]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[62, 80, 9, 83, 38, 37, 17, 39, 27, 53, 20, 29]",ERROR,60.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[45, 23, 83, 14, 27, 43, 5, 72, 35, 62, 0, 47]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[1, 0, 38, 17, 7, 64, 25, 32, 67, 46, 37, 81]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[43, 17, 19, 4, 2, 10, 72, 63, 42, 83, 19, 57]",ERROR,60.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[63, 15, 51, 30, 38, 35, 72, 33, 57, 75, 65, 80]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[84, 25, 22, 31, 39, 71, 67, 65, 8, 77, 54, 4]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,9,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[38, 11, 71, 10, 74, 3, 77, 64, 18, 3, 77, 70]",ERROR,100.0,52987ms,center,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[51, 32, 76, 64, 18, 72, 23, 6, 43, 74, 6, 46]",ERROR,30.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[25, 54, 34, 22, 7, 5, 65, 7, 70, 33, 47, 49]",ERROR,10.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[61, 71, 83, 71, 20, 49, 52, 54, 43, 14, 73, 16]",ERROR,100.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[15, 61, 65, 14, 19, 25, 32, 33, 82, 70, 36, 44]",ERROR,0.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[27, 34, 76, 43, 23, 19, 41, 77, 39, 80, 40, 24]",ERROR,0.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[78, 1, 45, 24, 69, 65, 82, 32, 62, 24, 52, 57]",ERROR,0.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[2, 14, 47, 36, 65, 35, 62, 43, 18, 34, 51, 49]",ERROR,100.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[10, 57, 0, 49, 51, 3, 18, 74, 63, 36, 48, 21]",ERROR,100.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[18, 15, 9, 38, 34, 3, 51, 34, 17, 28, 12, 39]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[8, 33, 71, 39, 19, 18, 42, 68, 51, 35, 20, 30]",ERROR,0.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,1,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[48, 68, 26, 67, 83, 23, 59, 14, 21, 73, 43, 7]",ERROR,100.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[38, 21, 61, 77, 79, 79, 25, 36, 49, 21, 72, 73]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[8, 31, 31, 83, 13, 29, 5, 56, 36, 32, 15, 35]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[26, 35, 39, 6, 47, 41, 3, 13, 53, 42, 80, 39]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[77, 16, 40, 76, 25, 31, 83, 32, 1, 60, 70, 3]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[63, 25, 24, 28, 13, 23, 53, 53, 64, 63, 18, 54]",ERROR,100.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[12, 4, 19, 50, 36, 6, 45, 39, 61, 47, 2, 1]",ERROR,0.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[48, 23, 14, 57, 68, 33, 73, 47, 81, 64, 42, 26]",ERROR,0.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
"[38, 66, 46, 17, 19, 8, 51, 45, 28, 6, 7, 78]",ERROR,0.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,representation,ARM_CORTEX_A15
