random_seed,platform.processor_1.type,trace,representation,platform.processor_0.type,threshold,log_level,mapping,design_centering.perturbation.perturbation_type,platform.name,platform,kpn,type,passed
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[2, 0, 30, 16, 74, 83, 59, 10]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[67, 83, 53, 82, 39, 59, 68, 35]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[52, 39, 82, 49, 54, 74, 77, 57]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[52, 84, 7, 65, 19, 20, 58, 71]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[46, 32, 82, 47, 69, 26, 20, 13]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[15, 21, 66, 27, 41, 40, 3, 71]",representation,exynos,mppa_coolidge,audio_filter,center,70.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[16, 18, 29, 10, 5, 23, 37, 21]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[12, 2, 76, 63, 44, 20, 78, 3]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[11, 79, 24, 32, 56, 33, 81, 71]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[69, 17, 74, 63, 11, 34, 24, 46]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[68, 21, 1, 59, 33, 19, 42, 52]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[79, 29, 7, 14, 26, 7, 30, 80]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[43, 10, 16, 12, 66, 52, 50, 25]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[70, 57, 13, 56, 67, 52, 84, 38]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[75, 75, 65, 54, 76, 1, 26, 59]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[23, 41, 48, 5, 72, 2, 25, 17]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[39, 10, 20, 37, 21, 44, 40, 15]",representation,exynos,mppa_coolidge,audio_filter,center,100.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[37, 67, 52, 3, 70, 13, 22, 25]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[46, 42, 9, 10, 2, 43, 25, 11]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[6, 28, 74, 77, 29, 24, 79, 10]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[68, 51, 83, 58, 2, 46, 67, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[21, 62, 21, 2, 14, 40, 6, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[79, 62, 15, 34, 35, 80, 11, 24]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[42, 39, 43, 37, 84, 14, 42, 6]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[5, 57, 34, 63, 45, 34, 72, 49]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[64, 84, 5, 30, 2, 6, 82, 44]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[65, 15, 37, 18, 22, 53, 58, 68]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[29, 18, 26, 38, 61, 37, 0, 31]",representation,exynos,mppa_coolidge,audio_filter,center,60.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[84, 13, 0, 18, 19, 53, 19, 56]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[15, 26, 19, 64, 1, 83, 76, 38]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[31, 53, 69, 38, 82, 57, 64, 10]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[31, 63, 20, 15, 28, 82, 31, 33]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[49, 52, 28, 8, 49, 46, 6, 15]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[34, 75, 23, 82, 4, 6, 40, 2]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[37, 41, 21, 34, 40, 6, 27, 27]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[3, 75, 31, 23, 31, 60, 19, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[61, 20, 71, 28, 74, 45, 77, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[52, 82, 82, 53, 27, 1, 36, 19]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[84, 21, 15, 27, 40, 10, 48, 71]",classic,exynos,mppa_coolidge,audio_filter,center,30.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[70, 57, 13, 56, 67, 52, 84, 38]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[11, 79, 24, 32, 56, 33, 81, 71]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[75, 75, 65, 54, 76, 1, 26, 59]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[43, 10, 16, 12, 66, 52, 50, 25]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[69, 17, 74, 63, 11, 34, 24, 46]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[12, 2, 76, 63, 44, 20, 78, 3]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[79, 29, 7, 14, 26, 7, 30, 80]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[23, 41, 48, 5, 72, 2, 25, 17]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[68, 21, 1, 59, 33, 19, 42, 52]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[16, 18, 29, 10, 5, 23, 37, 21]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[7, 42, 1, 20, 25, 68, 80, 16]",representation,exynos,mppa_coolidge,audio_filter,center,40.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[55, 53, 24, 29, 56, 43, 4, 52]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[58, 43, 34, 31, 20, 19, 13, 19]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[71, 12, 37, 62, 51, 7, 47, 57]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[13, 59, 5, 2, 5, 41, 12, 48]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[15, 40, 42, 28, 15, 10, 71, 46]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[58, 0, 46, 36, 60, 4, 13, 5]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[40, 34, 50, 59, 36, 3, 24, 19]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[23, 0, 30, 3, 14, 59, 71, 17]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[62, 35, 11, 1, 54, 63, 10, 18]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[54, 17, 2, 21, 9, 37, 24, 5]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[33, 0, 61, 58, 75, 55, 62, 12]",classic,exynos,mppa_coolidge,audio_filter,center,60.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[52, 39, 82, 49, 54, 74, 77, 57]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[2, 0, 30, 16, 74, 83, 59, 10]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[61, 70, 24, 26, 69, 10, 4, 1]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[53, 47, 13, 74, 61, 0, 71, 35]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[72, 34, 34, 2, 51, 58, 76, 25]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[67, 83, 53, 82, 39, 59, 68, 35]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[46, 32, 82, 47, 69, 26, 20, 13]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[73, 0, 56, 56, 33, 22, 40, 52]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[29, 15, 48, 11, 5, 61, 57, 8]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[52, 84, 7, 65, 19, 20, 58, 71]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[76, 61, 11, 73, 6, 62, 28, 32]",classic,exynos,mppa_coolidge,audio_filter,center,50.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[47, 30, 19, 4, 35, 40, 58, 19]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[9, 3, 48, 83, 83, 54, 48, 36]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[48, 39, 39, 33, 70, 16, 10, 62]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[78, 54, 66, 49, 30, 83, 41, 38]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[59, 76, 56, 16, 68, 26, 73, 40]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[79, 59, 39, 22, 46, 82, 0, 73]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[15, 67, 45, 46, 78, 45, 74, 8]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[6, 57, 63, 4, 6, 65, 68, 62]",classic,exynos,mppa_coolidge,audio_filter,rand,100.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[49, 18, 51, 75, 71, 26, 9, 3]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[31, 62, 63, 12, 18, 12, 41, 30]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[61, 68, 25, 10, 13, 28, 0, 38]",classic,exynos,mppa_coolidge,audio_filter,center,20.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[79, 84, 3, 3, 20, 29, 63, 65]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[2, 25, 11, 67, 58, 82, 46, 68]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[69, 15, 30, 74, 52, 81, 43, 8]",classic,exynos,mppa_coolidge,audio_filter,rand,0.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[9, 25, 5, 42, 50, 36, 66, 38]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[8, 42, 54, 33, 45, 23, 32, 62]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[83, 1, 15, 71, 43, 83, 47, 35]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[73, 43, 55, 38, 4, 75, 20, 23]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[26, 55, 4, 19, 15, 6, 49, 62]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[77, 48, 67, 14, 56, 82, 46, 30]",classic,exynos,mppa_coolidge,audio_filter,rand,0.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[37, 48, 17, 49, 72, 65, 18, 31]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[44, 56, 70, 2, 71, 52, 9, 59]",representation,exynos,mppa_coolidge,audio_filter,center,100.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[41, 28, 51, 46, 23, 44, 68, 61]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[44, 7, 77, 35, 22, 36, 36, 76]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[12, 23, 37, 4, 84, 77, 21, 11]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[37, 81, 84, 56, 12, 4, 0, 68]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[80, 51, 79, 36, 35, 40, 79, 35]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[17, 81, 23, 44, 55, 76, 4, 55]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[69, 58, 75, 57, 67, 83, 71, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[39, 0, 17, 57, 59, 27, 37, 41]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[22, 11, 11, 80, 37, 70, 8, 36]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[2, 38, 61, 51, 46, 52, 65, 28]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[18, 81, 12, 25, 27, 17, 50, 70]",classic,exynos,mppa_coolidge,audio_filter,center,20.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[50, 4, 12, 78, 7, 84, 78, 8]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[74, 10, 57, 0, 63, 49, 51, 36]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[39, 73, 21, 36, 53, 15, 37, 69]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[1, 11, 7, 63, 35, 24, 42, 10]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[41, 68, 79, 84, 15, 31, 0, 55]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[54, 7, 78, 5, 22, 65, 47, 68]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[51, 0, 63, 65, 48, 76, 21, 44]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[80, 77, 80, 33, 34, 38, 33, 63]",classic,exynos,mppa_coolidge,audio_filter,rand,0.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[20, 26, 81, 34, 38, 66, 65, 2]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[33, 24, 79, 74, 55, 18, 67, 78]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[39, 13, 72, 21, 42, 80, 73, 5]",classic,exynos,mppa_coolidge,audio_filter,center,70.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[11, 45, 48, 1, 13, 76, 36, 45]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[25, 71, 78, 31, 52, 50, 58, 72]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[52, 64, 57, 50, 57, 1, 44, 51]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[32, 47, 24, 22, 78, 56, 41, 18]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[33, 58, 67, 60, 16, 24, 24, 27]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[1, 56, 40, 60, 68, 74, 19, 26]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[48, 40, 43, 71, 54, 34, 62, 80]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[80, 25, 60, 81, 18, 59, 20, 74]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[71, 43, 64, 47, 25, 16, 13, 8]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
2,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[51, 63, 34, 28, 65, 3, 16, 6]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[36, 79, 83, 9, 57, 65, 36, 41]",classic,exynos,mppa_coolidge,audio_filter,center,50.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[66, 45, 82, 81, 71, 49, 82, 61]",classic,exynos,mppa_coolidge,audio_filter,rand,90.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[70, 37, 12, 76, 33, 61, 20, 80]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
